	sentence	named_entity	rank
150	A federal proposal to build 2,200 social housing units in the new Porto Maravilha was challenged by Rio’s mayor, Eduardo Paes, on the grounds that their residents would just sell them.	"[{""text"": ""2,200"", ""type"": ""CARDINAL"", ""start"": 28, ""end"": 33, ""cms"": null}, {""text"": ""Porto Maravilha"", ""type"": ""GPE"", ""start"": 66, ""end"": 81, ""cms"": null}, {""text"": ""Rio"", ""type"": ""GPE"", ""start"": 100, ""end"": 103, ""cms"": null}, {""text"": ""Eduardo Paes"", ""type"": ""PERSON"", ""start"": 113, ""end"": 125, ""cms"": null}]"	246
151	“Don’t come to me with laws telling them they cannot sell,” he told a recent conference, “because they do it … everybody sells their house.”	[]	246
152	While state-run estates, condominiums and co-operatives can impede this, the implied legal control is a far cry from a Rio favela.	"[{""text"": ""Rio"", ""type"": ""LOC"", ""start"": 119, ""end"": 122, ""cms"": null}]"	246
153	Besides, the essence of the favela sovereignty is local ownership.	[]	246
154	 Any visitor to Rio’s poorer districts sees a glaring conflict between the chronic need for investment and the frozen value of the land.	"[{""text"": ""Rio"", ""type"": ""GPE"", ""start"": 16, ""end"": 19, ""cms"": null}]"	246
155	People want services “from the ground up”, yet are sceptical of the necessary resources being generated by their own rents and taxes – even if it were to mean new residents, investment in infrastructure, jobs and civic clout.	[]	246
156	They see gentrification leading to evictions, even where the residents themselves would benefit from property sales.	[]	246
157	Their default is to see the state as responsible for retrofitting their communities.	[]	246
158	 All urban renewal is a conflict between social geography and the market for land.	[]	246
159	Since the 1980s, Rio’s favelas have “traded” a degree of security of low-cost tenure for dreadful living conditions and crime-ridden governance.	"[{""text"": ""the 1980s"", ""type"": ""DATE"", ""start"": 6, ""end"": 15, ""cms"": null}, {""text"": ""Rio"", ""type"": ""GPE"", ""start"": 17, ""end"": 20, ""cms"": null}]"	246
160	The constitutional “right to occupy” a particular plot of land has been at the price of zero investment, poverty and anarchy.	"[{""text"": ""zero"", ""type"": ""CARDINAL"", ""start"": 88, ""end"": 92, ""cms"": null}]"	246
161	The freedom to stay put implies bondage, if it means being unable to up sticks and move, taking the value of one’s home with one.	[]	246
162	Paes himself recognises this, and is reluctant to control the housing market and become “the Fidel Castro of the favelas”.	"[{""text"": ""Paes"", ""type"": ""PERSON"", ""start"": 0, ""end"": 4, ""cms"": null}, {""text"": ""the Fidel Castro"", ""type"": ""PERSON"", ""start"": 89, ""end"": 105, ""cms"": null}]"	246
163	 	[]	246
164	Facebook Twitter Pinterest	[]	246
165	Life in the Cantagalo favela.	"[{""text"": ""Cantagalo"", ""type"": ""GPE"", ""start"": 12, ""end"": 21, ""cms"": null}]"	246
166	Photograph: Tasso Marcelo/AFP/Getty Images	"[{""text"": ""Tasso Marcelo"", ""type"": ""PERSON"", ""start"": 12, ""end"": 25, ""cms"": null}]"	246
167	 	[]	246
168	The favelas are thus a test bed of every tenet of modern urban renewal.	[]	246
169	They are defended by new urbanists as the social housing stock of the future.	[]	246
170	But if they remain static communities, they will never see the investment they sorely need.	[]	246
171	Their aspiring and enterprising young will leave in search of more salubrious living quarters, while their parents stay, as in urban ghettos the world over, prisoners of an archaic poverty.	[]	246
172	   Rio’s favelas may entrance academics as sustainable informal housing, but academic fashion builds no drains, pipes, schools or clinics.	"[{""text"": ""Rio"", ""type"": ""GPE"", ""start"": 3, ""end"": 6, ""cms"": null}]"	246
173	Letting the property market rip is clearly not acceptable, and can be as traumatic to a community as were the mass slum clearances of the 20th century.	"[{""text"": ""the 20th century"", ""type"": ""DATE"", ""start"": 134, ""end"": 150, ""cms"": null}]"	246
174	But there has to be a compromise between gentrification and stasis.	[]	246
175	Somewhere in a freer residential property market lie the resources to update these places.	[]	246
176	 	[]	246
177	Favelas are exciting as a remarkable surviving pattern of urban living.	[]	246
178	A vision, sensitive and workable, is in place for their renewal.	[]	246
179	But Rio is still searching for a way to implement it.	"[{""text"": ""Rio"", ""type"": ""GPE"", ""start"": 4, ""end"": 7, ""cms"": null}]"	246
180	 • Simon Jenkins: the World Cup and Olympics threaten to overwhelm Rio – yet there is time to create a sensation out of disaster	"[{""text"": ""\u2022 Simon Jenkins"", ""type"": ""PERSON"", ""start"": 1, ""end"": 16, ""cms"": null}, {""text"": ""the World Cup"", ""type"": ""EVENT"", ""start"": 18, ""end"": 31, ""cms"": null}, {""text"": ""Olympics"", ""type"": ""EVENT"", ""start"": 36, ""end"": 44, ""cms"": null}, {""text"": ""Rio"", ""type"": ""GPE"", ""start"": 67, ""end"": 70, ""cms"": null}]"	246
181	 • This article was amended on 1 May 2014.	"[{""text"": ""1 May 2014"", ""type"": ""DATE"", ""start"": 31, ""end"": 41, ""cms"": null}]"	246
182	An earlier version of the first photo caption said in error that the Morro da Providencia favela rises above Copacabana and Ipanema beaches.	"[{""text"": ""first"", ""type"": ""ORDINAL"", ""start"": 26, ""end"": 31, ""cms"": null}, {""text"": ""Morro da Providencia"", ""type"": ""FAC"", ""start"": 69, ""end"": 89, ""cms"": null}, {""text"": ""Copacabana"", ""type"": ""LOC"", ""start"": 109, ""end"": 119, ""cms"": null}, {""text"": ""Ipanema"", ""type"": ""LOC"", ""start"": 124, ""end"": 131, ""cms"": null}]"	246
183	International Olympic Committee advised by WHO to expand its testing after high counts of viruses linked to human sewage discovered in Olympic waters  The International Olympic Committee said Sunday it will order testing for disease-causing viruses in the sewage-polluted waters where athletes will compete in next year’s Rio de Janeiro Games.  Before, the IOC and local Olympic organisers in Rio said they would only test for bacteria in the water, as Brazil and virtually all nations only mandate such testing to determine the safety of recreational waters.	"[{""text"": ""International Olympic Committee"", ""type"": ""ORG"", ""start"": 0, ""end"": 31, ""cms"": null}, {""text"": ""WHO"", ""type"": ""ORG"", ""start"": 43, ""end"": 46, ""cms"": null}, {""text"": ""The International Olympic Committee"", ""type"": ""ORG"", ""start"": 151, ""end"": 186, ""cms"": null}, {""text"": ""Sunday"", ""type"": ""DATE"", ""start"": 192, ""end"": 198, ""cms"": null}, {""text"": ""next year\u2019s"", ""type"": ""DATE"", ""start"": 310, ""end"": 321, ""cms"": null}, {""text"": ""Rio de Janeiro Games"", ""type"": ""EVENT"", ""start"": 322, ""end"": 342, ""cms"": null}, {""text"": ""IOC"", ""type"": ""ORG"", ""start"": 357, ""end"": 360, ""cms"": null}, {""text"": ""Rio"", ""type"": ""GPE"", ""start"": 393, ""end"": 396, ""cms"": null}, {""text"": ""Brazil"", ""type"": ""GPE"", ""start"": 453, ""end"": 459, ""cms"": null}]"	119
184	 But after an Associated Press investigation published last week revealed high counts of viruses directly linked to human sewage in the Olympic waters, the IOC reversed course after being advised by the World Health Organisation (WHO) that it should expand its testing.	"[{""text"": ""Associated Press"", ""type"": ""ORG"", ""start"": 14, ""end"": 30, ""cms"": null}, {""text"": ""last week"", ""type"": ""DATE"", ""start"": 55, ""end"": 64, ""cms"": null}, {""text"": ""Olympic"", ""type"": ""EVENT"", ""start"": 136, ""end"": 143, ""cms"": null}, {""text"": ""IOC"", ""type"": ""ORG"", ""start"": 156, ""end"": 159, ""cms"": null}, {""text"": ""the World Health Organisation"", ""type"": ""ORG"", ""start"": 199, ""end"": 228, ""cms"": null}, {""text"": ""WHO"", ""type"": ""ORG"", ""start"": 230, ""end"": 233, ""cms"": null}]"	119
185	 “The WHO is saying they are recommending viral testing,” IOC medical director Dr Richard Budgett said.	"[{""text"": ""WHO"", ""type"": ""ORG"", ""start"": 6, ""end"": 9, ""cms"": null}, {""text"": ""IOC"", ""type"": ""ORG"", ""start"": 58, ""end"": 61, ""cms"": null}, {""text"": ""Richard Budgett"", ""type"": ""PERSON"", ""start"": 82, ""end"": 97, ""cms"": null}]"	119
186	“We’ve always said we will follow the expert advice, so we will now be asking the appropriate authorities in Rio to follow the expert advice which is for viral testing.	"[{""text"": ""Rio"", ""type"": ""GPE"", ""start"": 109, ""end"": 112, ""cms"": null}]"	119
187	We have to follow the best expert advice.”	[]	119
188	 On Saturday, the International Sailing Federation (ISAF) became the first to break with the IOC’s insistence on bacteria-only testing, saying it would do its own independent tests for viruses.	"[{""text"": ""Saturday"", ""type"": ""DATE"", ""start"": 4, ""end"": 12, ""cms"": null}, {""text"": ""the International Sailing Federation"", ""type"": ""ORG"", ""start"": 14, ""end"": 50, ""cms"": null}, {""text"": ""ISAF"", ""type"": ""ORG"", ""start"": 52, ""end"": 56, ""cms"": null}, {""text"": ""first"", ""type"": ""ORDINAL"", ""start"": 69, ""end"": 74, ""cms"": null}, {""text"": ""IOC"", ""type"": ""ORG"", ""start"": 93, ""end"": 96, ""cms"": null}]"	119
189	 	[]	119
190	“We’re going to find someone who can do the testing for us that can safely cover what we need to know from a virus perspective as well as the bacteria perspective,” said Peter Sowrey, chief executive of the ISAF.	"[{""text"": ""Peter Sowrey"", ""type"": ""PERSON"", ""start"": 170, ""end"": 182, ""cms"": null}, {""text"": ""ISAF"", ""type"": ""ORG"", ""start"": 207, ""end"": 211, ""cms"": null}]"	119
191	“That’s my plan.”	[]	119
192	 That came after the WHO said on Saturday that it had advised the IOC to test for viruses.	"[{""text"": ""WHO"", ""type"": ""ORG"", ""start"": 21, ""end"": 24, ""cms"": null}, {""text"": ""Saturday"", ""type"": ""DATE"", ""start"": 33, ""end"": 41, ""cms"": null}, {""text"": ""IOC"", ""type"": ""ORG"", ""start"": 66, ""end"": 69, ""cms"": null}]"	119
193	 A five-month Associated Press analysis of water at each of the venues where about 1,400 Olympic athletes will have contact with water showed dangerously high levels of viruses from sewage.	"[{""text"": ""five-month"", ""type"": ""DATE"", ""start"": 3, ""end"": 13, ""cms"": null}, {""text"": ""Associated Press"", ""type"": ""ORG"", ""start"": 14, ""end"": 30, ""cms"": null}, {""text"": ""about 1,400"", ""type"": ""CARDINAL"", ""start"": 77, ""end"": 88, ""cms"": null}, {""text"": ""Olympic"", ""type"": ""EVENT"", ""start"": 89, ""end"": 96, ""cms"": null}]"	119
194	 The Associated Press commissioned four rounds of testing in each of those three Olympic water venues, and also in the surf off Ipanema beach, which is popular with tourists but where no events will be held.	"[{""text"": ""The Associated Press"", ""type"": ""ORG"", ""start"": 1, ""end"": 21, ""cms"": null}, {""text"": ""four"", ""type"": ""CARDINAL"", ""start"": 35, ""end"": 39, ""cms"": null}, {""text"": ""three"", ""type"": ""CARDINAL"", ""start"": 75, ""end"": 80, ""cms"": null}, {""text"": ""Olympic"", ""type"": ""EVENT"", ""start"": 81, ""end"": 88, ""cms"": null}, {""text"": ""Ipanema beach"", ""type"": ""LOC"", ""start"": 128, ""end"": 141, ""cms"": null}]"	119
195	Thirty-seven samples were checked for three types of human adenovirus, as well as rotavirus, enterovirus and faecal coliforms.	"[{""text"": ""Thirty-seven"", ""type"": ""CARDINAL"", ""start"": 0, ""end"": 12, ""cms"": null}, {""text"": ""three"", ""type"": ""CARDINAL"", ""start"": 38, ""end"": 43, ""cms"": null}]"	119
196	 	[]	119
197	The Associated Press viral testing, which will continue in the coming year, found not one water venue safe for swimming or boating, according to global water experts who analysed the data.	"[{""text"": ""Associated Press"", ""type"": ""ORG"", ""start"": 4, ""end"": 20, ""cms"": null}, {""text"": ""the coming year"", ""type"": ""DATE"", ""start"": 59, ""end"": 74, ""cms"": null}, {""text"": ""one"", ""type"": ""CARDINAL"", ""start"": 86, ""end"": 89, ""cms"": null}]"	119
198	A risk assessment done based on the Associated Press’s study found that athletes who ingest just three teaspoons of water have a 99% chance of being infected by a virus – though that does not automatically mean they would fall ill.	"[{""text"": ""the Associated Press\u2019s"", ""type"": ""ORG"", ""start"": 32, ""end"": 54, ""cms"": null}, {""text"": ""just three teaspoons"", ""type"": ""QUANTITY"", ""start"": 92, ""end"": 112, ""cms"": null}, {""text"": ""99%"", ""type"": ""PERCENT"", ""start"": 129, ""end"": 132, ""cms"": null}]"	119
199	That depends upon a person’s immune system and a number of other factors.	[]	119
200	 The concentrations of the viruses in all samples were roughly equivalent to that seen in raw sewage – even at one of the least-polluted areas tested, Copacabana beach, where marathon and triathlon swimming will take place and where many of the expected 350,000 foreign tourists may take a dip.	"[{""text"": ""one"", ""type"": ""CARDINAL"", ""start"": 111, ""end"": 114, ""cms"": null}, {""text"": ""Copacabana beach"", ""type"": ""LOC"", ""start"": 151, ""end"": 167, ""cms"": null}, {""text"": ""350,000"", ""type"": ""CARDINAL"", ""start"": 254, ""end"": 261, ""cms"": null}]"	119
201	 In Rio, much of sewage goes untreated and runs down hillside ditches and streams into Olympic water venues that are littered with floating rubbish, household waste and even dead animals.	"[{""text"": ""Rio"", ""type"": ""GPE"", ""start"": 4, ""end"": 7, ""cms"": null}]"	119
202	 	[]	119
203	Facebook Twitter Pinterest	[]	119
204	A doll’s head floats in the polluted waters of a canal at the Mare slum in Rio de Janeiro, Brazil.	"[{""text"": ""Mare"", ""type"": ""LOC"", ""start"": 62, ""end"": 66, ""cms"": null}, {""text"": ""Rio de Janeiro"", ""type"": ""GPE"", ""start"": 75, ""end"": 89, ""cms"": null}, {""text"": ""Brazil"", ""type"": ""GPE"", ""start"": 91, ""end"": 97, ""cms"": null}]"	119
205	Photograph: Leo Correa/AP	"[{""text"": ""Leo Correa"", ""type"": ""PERSON"", ""start"": 12, ""end"": 22, ""cms"": null}]"	119
206	 The pollution problem has been around for decades, and has sparked what top medical experts in Rio call an endemic public health crisis because of the dirty water in the otherwise stunning city circled by Atlantic rainforest and golden sand beaches.	"[{""text"": ""decades"", ""type"": ""DATE"", ""start"": 43, ""end"": 50, ""cms"": null}, {""text"": ""Rio"", ""type"": ""GPE"", ""start"": 96, ""end"": 99, ""cms"": null}, {""text"": ""Atlantic"", ""type"": ""LOC"", ""start"": 206, ""end"": 214, ""cms"": null}]"	119
207	 On Sunday, athletes competed under a blazing Rio sun in an Olympic test event in the triathlon.	"[{""text"": ""Sunday"", ""type"": ""DATE"", ""start"": 4, ""end"": 10, ""cms"": null}, {""text"": ""Rio"", ""type"": ""GPE"", ""start"": 46, ""end"": 49, ""cms"": null}, {""text"": ""Olympic"", ""type"": ""EVENT"", ""start"": 60, ""end"": 67, ""cms"": null}]"	119
