	sentence	named_entity	rank
77	The risk is the opposite - that money will be diverted from investment in community facilities as £750m of lottery money is earmarked for the Olympics, including about £290m from Sport England so far, with another hefty amount due to be pledged.	"[{""text"": ""750"", ""type"": ""MONEY"", ""start"": 99, ""end"": 102, ""cms"": null}, {""text"": ""Olympics"", ""type"": ""EVENT"", ""start"": 142, ""end"": 150, ""cms"": null}, {""text"": ""about \u00a3290"", ""type"": ""MONEY"", ""start"": 162, ""end"": 172, ""cms"": null}, {""text"": ""Sport England"", ""type"": ""ORG"", ""start"": 179, ""end"": 192, ""cms"": null}]"	248
78	"

Official plans are being produced to develop sport nationally - backed by major public money - but Sport England is concerned whether the government will provide enough cash to match its rhetoric, and truly boost participation."	"[{""text"": ""Sport England"", ""type"": ""ORG"", ""start"": 101, ""end"": 114, ""cms"": null}]"	248
79	"

Who pays for 2012?"	"[{""text"": ""2012"", ""type"": ""DATE"", ""start"": 15, ""end"": 19, ""cms"": null}]"	248
80	"

Total estimated cost of Games £4.375bn

£2bn from private sector

£750m From National Lottery (new games)

£750m National Lottery (general funds)

£625m London council-tax payers

£250m London Development Agency

david.conn@theguardian.com"	"[{""text"": ""\u00a34.375bn\n\n\u00a32bn"", ""type"": ""MONEY"", ""start"": 32, ""end"": 46, ""cms"": null}, {""text"": ""750"", ""type"": ""MONEY"", ""start"": 69, ""end"": 72, ""cms"": null}, {""text"": ""m"", ""type"": ""MONEY"", ""start"": 72, ""end"": 73, ""cms"": null}, {""text"": ""National Lottery"", ""type"": ""ORG"", ""start"": 79, ""end"": 95, ""cms"": null}, {""text"": ""750"", ""type"": ""MONEY"", ""start"": 110, ""end"": 113, ""cms"": null}, {""text"": ""m"", ""type"": ""MONEY"", ""start"": 113, ""end"": 114, ""cms"": null}, {""text"": ""National Lottery"", ""type"": ""ORG"", ""start"": 115, ""end"": 131, ""cms"": null}, {""text"": ""625"", ""type"": ""MONEY"", ""start"": 150, ""end"": 153, ""cms"": null}, {""text"": ""London"", ""type"": ""GPE"", ""start"": 155, ""end"": 161, ""cms"": null}, {""text"": ""250"", ""type"": ""MONEY"", ""start"": 183, ""end"": 186, ""cms"": null}, {""text"": ""London Development Agency"", ""type"": ""ORG"", ""start"": 188, ""end"": 213, ""cms"": null}]"	248
81	No one really knows how much the London Olympics will cost - not Sir Roy McNulty, head of the grimly named Olympic Delivery Authority, nor Tessa Jowell, secretary of state for culture, media and sport, nor even the mayor of London.	"[{""text"": ""the London Olympics"", ""type"": ""EVENT"", ""start"": 29, ""end"": 48, ""cms"": null}, {""text"": ""Roy McNulty"", ""type"": ""PERSON"", ""start"": 69, ""end"": 80, ""cms"": null}, {""text"": ""Olympic Delivery Authority"", ""type"": ""ORG"", ""start"": 107, ""end"": 133, ""cms"": null}, {""text"": ""Tessa Jowell"", ""type"": ""PERSON"", ""start"": 139, ""end"": 151, ""cms"": null}, {""text"": ""London"", ""type"": ""GPE"", ""start"": 224, ""end"": 230, ""cms"": null}]"	84
82	Common sense tells us to assume several billion more than the current figure.	"[{""text"": ""several billion"", ""type"": ""CARDINAL"", ""start"": 32, ""end"": 47, ""cms"": null}]"	84
83	Onwards and domewards.	[]	84
84	"

To a national chorus of low-level grumbling, this lumbering, bullying, ill-tempered and overpoliticised roadshow will gasp towards completion, with a final hugely expensive sprint, run by relays of cheap imported labour."	[]	84
85	The games themselves will be short-lived, of course, but an event many, if not all, of us will whoop at in front of giant TV screens in smokeless pubs or, with take-aways on our laps, in the privacy of homes taxed to the rafters for the big event.	[]	84
86	"

Sir Roy says the original Olympics budget was put together without a full analysis of the site or fully costed designs for new venues."	"[{""text"": ""Roy"", ""type"": ""PERSON"", ""start"": 6, ""end"": 9, ""cms"": null}, {""text"": ""Olympics"", ""type"": ""EVENT"", ""start"": 28, ""end"": 36, ""cms"": null}]"	84
87	For today's top business folk operating in the cloud-cuckoo world of PPP and PFI finances, this sort of oversight is purely a matter of course.	"[{""text"": ""today"", ""type"": ""DATE"", ""start"": 4, ""end"": 9, ""cms"": null}]"	84
88	Give the man a bonus.	[]	84
89	But there is a fundamental, and costly, problem with the way Britain has been bludgeoning its way towards 2012.	"[{""text"": ""Britain"", ""type"": ""GPE"", ""start"": 61, ""end"": 68, ""cms"": null}, {""text"": ""2012"", ""type"": ""DATE"", ""start"": 106, ""end"": 110, ""cms"": null}]"	84
90	"This is the conflation of the Olympics and urban ""regeneration""."	"[{""text"": ""Olympics"", ""type"": ""EVENT"", ""start"": 30, ""end"": 38, ""cms"": null}]"	84
91	While the first may be costed with some degree of accuracy, the price of the latter may as well be infinite.	"[{""text"": ""first"", ""type"": ""ORDINAL"", ""start"": 10, ""end"": 15, ""cms"": null}]"	84
92	"

While the games themselves will occupy a specific site, the associated ""regeneration"" area has no ultimate boundaries and thus no final cost."	[]	84
93	"""Regeneration"" is a word, and creed, bandied about by politicians inspired, like prophets, by what they like to call ""vision""."	[]	84
94	"The vision they share with fast-breeding quangos and saintly property developers is one of ""vibrant"" and ""sustainable"" communities stretching out towards the chalcedony-lined streets of some future New Jerusalem."	"[{""text"": ""New Jerusalem"", ""type"": ""GPE"", ""start"": 198, ""end"": 211, ""cms"": null}]"	84
95	But where and how far will this brave and costly Olympian world of Shanghai-style offices blocks and US-style shopping malls reach?	"[{""text"": ""Olympian"", ""type"": ""NORP"", ""start"": 49, ""end"": 57, ""cms"": null}, {""text"": ""Shanghai"", ""type"": ""GPE"", ""start"": 67, ""end"": 75, ""cms"": null}, {""text"": ""US"", ""type"": ""GPE"", ""start"": 101, ""end"": 103, ""cms"": null}]"	84
96	Dagenham?	"[{""text"": ""Dagenham"", ""type"": ""GPE"", ""start"": 0, ""end"": 8, ""cms"": null}]"	84
97	Up the M11 to Cambridge?	"[{""text"": ""M11"", ""type"": ""FAC"", ""start"": 7, ""end"": 10, ""cms"": null}, {""text"": ""Cambridge"", ""type"": ""GPE"", ""start"": 14, ""end"": 23, ""cms"": null}]"	84
98	No one knows.	[]	84
99	"

"	[]	84
100	"What we do know is that the stretch of the river Lea winding through the Olympic Park has been at the heart of the 2012 regeneration ""vision""."	"[{""text"": ""Lea"", ""type"": ""LOC"", ""start"": 49, ""end"": 52, ""cms"": null}, {""text"": ""the Olympic Park"", ""type"": ""FAC"", ""start"": 69, ""end"": 85, ""cms"": null}, {""text"": ""2012"", ""type"": ""DATE"", ""start"": 115, ""end"": 119, ""cms"": null}]"	84
101	"According to the mayor of London's Lower Lea Valley Opportunity Area Planning Framework document, ""the overall vision is to transform the lower Lea valley to become a vibrant, high-quality and sustainable mixed-use city district that is fully integrated into the urban fabric of London and is set within an unrivalled landscape that contains new high-quality parkland and water features""."	"[{""text"": ""London"", ""type"": ""GPE"", ""start"": 26, ""end"": 32, ""cms"": null}, {""text"": ""Lower Lea Valley"", ""type"": ""LOC"", ""start"": 35, ""end"": 51, ""cms"": null}, {""text"": ""the lower Lea valley"", ""type"": ""LOC"", ""start"": 134, ""end"": 154, ""cms"": null}, {""text"": ""London"", ""type"": ""GPE"", ""start"": 279, ""end"": 285, ""cms"": null}]"	84
102	"

This is regeneration yak on an Olympian scale."	"[{""text"": ""Olympian"", ""type"": ""NORP"", ""start"": 33, ""end"": 41, ""cms"": null}]"	84
103	"This particular report does not spell out, beyond ""water features"" and acres of office space, shops for rent and ""affordable"" homes, what specific industries and jobs might be coming this way from 2012."	"[{""text"": ""2012"", ""type"": ""DATE"", ""start"": 197, ""end"": 201, ""cms"": null}]"	84
104	"And yet, to capitalise on a presumed Olympic legacy, and to keep costs finite and justifiable, all those working on the Olympic ""vision"" need to tell us just what is planned for these promised lands."	"[{""text"": ""Olympic"", ""type"": ""EVENT"", ""start"": 37, ""end"": 44, ""cms"": null}, {""text"": ""Olympic"", ""type"": ""ORG"", ""start"": 120, ""end"": 127, ""cms"": null}]"	84
105	"

It would be far better to invest in one shining regeneration project, even if modest, than to attempt to cure all London's ills by chucking money about like some wildly generous drunk."	"[{""text"": ""one"", ""type"": ""CARDINAL"", ""start"": 38, ""end"": 41, ""cms"": null}, {""text"": ""London"", ""type"": ""GPE"", ""start"": 116, ""end"": 122, ""cms"": null}]"	84
106	Imagine, for example, if the Olympic team were able to build just one happily confined new London district.	"[{""text"": ""one"", ""type"": ""CARDINAL"", ""start"": 66, ""end"": 69, ""cms"": null}, {""text"": ""London"", ""type"": ""GPE"", ""start"": 91, ""end"": 97, ""cms"": null}]"	84
107	Handsome, compact, flood-proof homes, sheltered from the bitter winds scything through the Lea valley, connected to arcades of shops and useful services, served by public transport and within walking distance of schools and worthwhile jobs.	"[{""text"": ""Lea"", ""type"": ""GPE"", ""start"": 91, ""end"": 94, ""cms"": null}]"	84
108	"

The Olympic Park stands on the old Great Eastern Railway locomotive works; the banks of the Lea were once lined with what was, in its day, hi-tech industry."	"[{""text"": ""The Olympic Park"", ""type"": ""FAC"", ""start"": 2, ""end"": 18, ""cms"": null}, {""text"": ""Great Eastern Railway"", ""type"": ""ORG"", ""start"": 37, ""end"": 58, ""cms"": null}, {""text"": ""Lea"", ""type"": ""FAC"", ""start"": 94, ""end"": 97, ""cms"": null}, {""text"": ""its day"", ""type"": ""DATE"", ""start"": 132, ""end"": 139, ""cms"": null}]"	84
109	"The spirit of this place should encourage the construction not of millions of square feet of offices and chain stores - nor simplistic talk of ""parkland and water features"", nor even of how many millions of pounds the games might generate for the economy - but of well-serviced accommodation for future industry."	"[{""text"": ""millions of square feet"", ""type"": ""QUANTITY"", ""start"": 66, ""end"": 89, ""cms"": null}, {""text"": ""millions of pounds"", ""type"": ""MONEY"", ""start"": 195, ""end"": 213, ""cms"": null}]"	84
110	"

"	[]	84
111	Imagine London designing and building its own low-energy bus fleet here.	"[{""text"": ""London"", ""type"": ""GPE"", ""start"": 8, ""end"": 14, ""cms"": null}]"	84
112	Imagine the latest biotech and nano-tech laboratories on the banks of the Lea.	"[{""text"": ""Lea"", ""type"": ""ORG"", ""start"": 74, ""end"": 77, ""cms"": null}]"	84
113	Imagine real jobs for local people.	[]	84
114	Such innovation might well encourage the best and most exciting new European industry, and be worth at least some of the political aggression driving the nastiest Olympics yet held.	"[{""text"": ""European"", ""type"": ""NORP"", ""start"": 68, ""end"": 76, ""cms"": null}, {""text"": ""Olympics"", ""type"": ""EVENT"", ""start"": 163, ""end"": 171, ""cms"": null}]"	84
115	"

· Jonathan Glancey is the Guardian's architecture critic



jonathan.glancey@theguardian.com"	"[{""text"": ""Jonathan Glancey"", ""type"": ""PERSON"", ""start"": 4, ""end"": 20, ""cms"": null}, {""text"": ""Guardian"", ""type"": ""ORG"", ""start"": 28, ""end"": 36, ""cms"": null}]"	84
116	"Yes: David Higgins - Olympic Delivery Authority chief executive

"	"[{""text"": ""David Higgins"", ""type"": ""PERSON"", ""start"": 5, ""end"": 18, ""cms"": null}, {""text"": ""Olympic Delivery Authority"", ""type"": ""ORG"", ""start"": 21, ""end"": 47, ""cms"": null}]"	230
117	One thing we haven't been short of since London was awarded the 2012 Games is talk about costs - a raft of different and speculative figures have been mentioned in the last few weeks alone.	"[{""text"": ""One"", ""type"": ""CARDINAL"", ""start"": 0, ""end"": 3, ""cms"": null}, {""text"": ""London"", ""type"": ""GPE"", ""start"": 41, ""end"": 47, ""cms"": null}, {""text"": ""2012"", ""type"": ""DATE"", ""start"": 64, ""end"": 68, ""cms"": null}, {""text"": ""Games"", ""type"": ""EVENT"", ""start"": 69, ""end"": 74, ""cms"": null}, {""text"": ""the last few weeks"", ""type"": ""DATE"", ""start"": 164, ""end"": 182, ""cms"": null}]"	230
118	What has been missing from the cost debate is any real focus on value and what we call the other side of the balance sheet - the regeneration opportunity that hosting the Games provides.	"[{""text"": ""Games"", ""type"": ""EVENT"", ""start"": 171, ""end"": 176, ""cms"": null}]"	230
119	London 2012 can be remembered as the Games for the next generation.	"[{""text"": ""London 2012"", ""type"": ""EVENT"", ""start"": 0, ""end"": 11, ""cms"": null}, {""text"": ""Games"", ""type"": ""EVENT"", ""start"": 37, ""end"": 42, ""cms"": null}]"	230
120	"

"	[]	230
121	One of the questions currently being addressed is how best to harness the power of the Olympic and Paralympic Games to change one of the poorest parts of the country for good.	"[{""text"": ""Olympic and Paralympic Games"", ""type"": ""EVENT"", ""start"": 87, ""end"": 115, ""cms"": null}, {""text"": ""one"", ""type"": ""CARDINAL"", ""start"": 126, ""end"": 129, ""cms"": null}]"	230
122	A quick look at the Olympic Park size makes it clear why leaving a lasting legacy is at the heart of the vision for 2012.	"[{""text"": ""Olympic Park"", ""type"": ""FAC"", ""start"": 20, ""end"": 32, ""cms"": null}, {""text"": ""2012"", ""type"": ""DATE"", ""start"": 116, ""end"": 120, ""cms"": null}]"	230
123	The Lower Lea Valley is scarred by derelict land.	"[{""text"": ""The Lower Lea Valley"", ""type"": ""LOC"", ""start"": 0, ""end"": 20, ""cms"": null}]"	230
124	Decades of under-investment have left the area a virtual industrial wasteland, home to some of the most deprived communities in the country.	"[{""text"": ""Decades"", ""type"": ""DATE"", ""start"": 0, ""end"": 7, ""cms"": null}]"	230
125	"

Our regeneration ambition is to build a new town the size of Exeter in the Lower Lea Valley, all on recycled brown-field land that in legacy will provide thousands of new homes; new transport links and infrastructure; alongside world-class sports facilities in one of the largest new urban parks in Europe for 150 years."	"[{""text"": ""Exeter"", ""type"": ""GPE"", ""start"": 63, ""end"": 69, ""cms"": null}, {""text"": ""the Lower Lea Valley"", ""type"": ""LOC"", ""start"": 73, ""end"": 93, ""cms"": null}, {""text"": ""thousands"", ""type"": ""CARDINAL"", ""start"": 156, ""end"": 165, ""cms"": null}, {""text"": ""Europe"", ""type"": ""LOC"", ""start"": 301, ""end"": 307, ""cms"": null}, {""text"": ""150 years"", ""type"": ""DATE"", ""start"": 312, ""end"": 321, ""cms"": null}]"	230
126	This transformation will be matched by opportunities for significant social and economic change.	[]	230
127	"

And while this investment is about far more than just a month of sport, let us not also underestimate the priceless value that hosting the world's biggest sporting event will bring."	[]	230
128	This is a once in-a-lifetime opportunity value that hosting the world's biggest sporting event will bring.	[]	230
129	The transformative power of the Olympic Games will help inspire a new generation of young people to participate in sport up and down the country.	"[{""text"": ""the Olympic Games"", ""type"": ""EVENT"", ""start"": 28, ""end"": 45, ""cms"": null}]"	230
130	"

Plans to develop the Lower Lea Valley have been around for many years - the pot marked regeneration is money that would always eventually have had to be spent on this neglected part of East London."	"[{""text"": ""the Lower Lea Valley"", ""type"": ""LOC"", ""start"": 19, ""end"": 39, ""cms"": null}, {""text"": ""many years"", ""type"": ""DATE"", ""start"": 61, ""end"": 71, ""cms"": null}, {""text"": ""East London"", ""type"": ""LOC"", ""start"": 187, ""end"": 198, ""cms"": null}]"	230
